reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary,geo_query,latitude,longitude,place_id,formatted_address,geocode_status
CK William Australia Holdings Pty Ltd,Wonthaggi Wind Farm,F,VIC,105209.0,29225.0,4.0,51.0,55,0.0,On,NEM,Wind,2019,,False,"Wonthaggi Wind Farm, VIC, Australia",,,,,
CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,F,QLD,532632.0,147953.0,213.0,847.0,1060,0.0,On,NEM,Solar,2019,,False,"Clare Solar Farm, QLD, Australia",,,,,
Contract Power Australia Pty Ltd,Cue Town Powerstation,F,WA,12189.0,3386.0,2379.0,0.0,2379,0.7,Off,Off-grid,Diesel,2019,,False,"Cue Town Powerstation, WA, Australia",,,,,
Contract Power Australia Pty Ltd,Meekatharra Town Powerstation,F,WA,23184.0,6440.0,4359.0,0.0,4359,0.68,Off,Off-grid,Diesel,2019,,False,"Meekatharra Town Powerstation, WA, Australia",,,,,
Contract Power Australia Pty Ltd,Mt Magnet Town Powerstation,F,WA,13822.0,3839.0,2411.0,0.0,2411,0.63,Off,Off-grid,Gas,2019,,False,"Mt Magnet Town Powerstation, WA, Australia",,,,,
Contract Power Australia Pty Ltd,Norseman Gold Power Station,F,WA,13099.0,3639.0,2602.0,0.0,2602,0.72,Off,Off-grid,Diesel,2019,,False,"Norseman Gold Power Station, WA, Australia",,,,,
Contract Power Australia Pty Ltd,Sandstone Town Powerstation,F,WA,2396.0,665.0,502.0,0.0,502,0.75,Off,Off-grid,Diesel,2019,,False,"Sandstone Town Powerstation, WA, Australia",,,,,
Contract Power Australia Pty Ltd,Wiluna Town Powerstation,F,WA,8958.0,2488.0,1792.0,0.0,1792,0.72,Off,Off-grid,Diesel,2019,,False,"Wiluna Town Powerstation, WA, Australia",,,,,
Contract Power Australia Pty Ltd,Yalgoo Town Powerstation,F,WA,3476.0,965.0,752.0,0.0,752,0.78,Off,Off-grid,Diesel,2019,,False,"Yalgoo Town Powerstation, WA, Australia",,,,,
CWF Holdings Pty Ltd,Collgar Wind Farm,F,WA,2575810.0,715503.0,310.0,558.0,868,0.0,On,SWIS,Wind,2019,,False,"Collgar Wind Farm, WA, Australia",,,,,
CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,F,NSW,1352497.0,375693.0,15.0,797.0,812,0.0,On,NEM,Wind,2019,,False,"Boco Rock Wind Farm Pty Ltd, NSW, Australia",,,,,
Delta Electricity Pty Ltd,Vales Point Power Station,F,NSW,28253057.0,7848071.0,6747979.0,54325.0,6802304,0.86,On,NEM,Black Coal,2019,,False,"Vales Point Power Station, NSW, Australia",,,,,
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,136968.0,38047.0,0.0,181.0,181,0.0,On,NEM,Solar,2019,,False,"Royalla Solar Farm, ACT, Australia",,,,,
Edify Energy Pty Ltd,GESS ProjectCo Pty Ltd,F,VIC,0.0,0.0,15.0,1181.0,1196,0.0,On,NEM,Battery,2019,,False,"GESS ProjectCo Pty Ltd, VIC, Australia",,,,,
Edify Energy Pty Ltd,Hamilton Solar Farm Pty Ltd,F,QLD,332932.0,92481.0,41.0,0.0,41,0.0,On,NEM,Solar,2019,,False,"Hamilton Solar Farm Pty Ltd, QLD, Australia",,,,,
Edify Energy Pty Ltd,The Daydream Solar Farm Trust,F,QLD,496757.0,137988.0,34.0,0.0,34,0.0,On,NEM,Solar,2019,,False,"The Daydream Solar Farm Trust, QLD, Australia",,,,,
Edify Energy Pty Ltd,The Hayman Solar Farm Trust,F,QLD,95807.0,26613.0,16.0,0.0,16,0.0,On,NEM,Solar,2019,,False,"The Hayman Solar Farm Trust, QLD, Australia",,,,,
Edify Energy Pty Ltd,Whitsunday Solar Farm Pty,F,QLD,303123.0,84201.0,40.0,0.0,40,0.0,On,NEM,Solar,2019,,False,"Whitsunday Solar Farm Pty, QLD, Australia",,,,,
Electricity Generation and Retail Corporation,Albany Wind Farm,F,WA,110693.0,30748.0,12.0,1.0,13,0.0,On,SWIS,Wind,2019,,False,"Albany Wind Farm, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Bremer Bay Wind Diesel Power Station,F,WA,6230.0,1731.0,13.0,2.0,15,0.01,On,SWIS,Wind,2019,,False,"Bremer Bay Wind Diesel Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Cockburn Power Station,F,WA,344322.0,95645.0,37334.0,0.0,37334,0.39,On,SWIS,Gas,2019,,False,"Cockburn Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Collie Power Station,F,WA,5700563.0,1583490.0,1435225.0,7756.0,1442981,0.91,On,SWIS,Black Coal,2019,,False,"Collie Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Coral Bay Wind Diesel Power Station,F,WA,12206.0,3390.0,1696.0,0.0,1696,0.5,Off,Off-grid,Diesel,2019,,False,"Coral Bay Wind Diesel Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Denham Wind Farm,F,WA,6513.0,1809.0,0.0,1.0,1,0.0,Off,Off-grid,Wind,2019,,False,"Denham Wind Farm, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Esperance Wind Farm,F,WA,55845.0,15513.0,1.0,6.0,7,0.0,Off,Off-grid,Wind,2019,,False,"Esperance Wind Farm, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Hopetoun Wind Diesel Power Station,F,WA,17106.0,4752.0,2138.0,0.0,2138,0.45,Off,Off-grid,Diesel,2019,,False,"Hopetoun Wind Diesel Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Kalbarri Wind Farm,F,WA,14254.0,3959.0,0.0,2.0,2,0.0,On,SWIS,Wind,2019,,False,"Kalbarri Wind Farm, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Kalgoorlie Gas Turbine Station,F,WA,11234.0,3121.0,2998.0,0.0,2998,0.96,On,SWIS,Gas,2019,,False,"Kalgoorlie Gas Turbine Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Kwinana Power Station,F,WA,3224177.0,895605.0,463481.0,511.0,463992,0.52,On,SWIS,Gas,2019,,False,"Kwinana Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Muja Power Station,F,WA,13806671.0,3835187.0,3528550.0,1466.0,3530016,0.92,On,SWIS,Black Coal,2019,,False,"Muja Power Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Mungarra Gas Turbine Station,F,WA,19911.0,5531.0,4294.0,0.0,4294,0.78,On,SWIS,Gas,2019,,False,"Mungarra Gas Turbine Station, WA, Australia",,,,,
Electricity Generation and Retail Corporation,Pinjar Gas Turbine Station,F,WA,1875732.0,521037.0,428939.0,0.0,428939,0.82,On,SWIS,Gas,2019,,False,"Pinjar Gas Turbine Station, WA, Australia",,,,,
Electricity Networks Corporation,Ravensthorpe Power Station,F,WA,1006.0,279.0,187.0,0.0,187,0.67,On,SWIS,Diesel,2019,,False,"Ravensthorpe Power Station, WA, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,22917.0,6366.0,4414.0,0.0,4414,0.69,Off,Off-grid,Diesel,2019,,False,"Aurukun Remote generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,10925.0,3035.0,2132.0,0.0,2132,0.7,Off,Off-grid,Diesel,2019,,False,"Badu Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,50931.0,14148.0,9921.0,0.0,9921,0.7,Off,Off-grid,Diesel,2019,,False,"Bamaga Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,8884.0,2468.0,5689.0,259.0,5948,2.31,On,NEM,Gas,2019,,False,"Barcaldine Power Station Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,5027.0,1396.0,929.0,0.0,929,0.67,Off,Off-grid,Diesel,2019,,False,"Bedourie Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,6940.0,1928.0,1259.0,0.0,1259,0.65,Off,Off-grid,Diesel,2019,,False,"Birdsville Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4262.0,1184.0,881.0,0.0,881,0.74,Off,Off-grid,Diesel,2019,,False,"Boigu Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10209.0,2836.0,1729.0,0.0,1729,0.61,Off,Off-grid,Diesel,2019,,False,"Boulia Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,9014.0,2504.0,2038.0,0.0,2038,0.81,Off,Off-grid,Diesel,2019,,False,"Burketown Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,8565.0,2379.0,1658.0,0.0,1658,0.7,Off,Off-grid,Diesel,2019,,False,"Camooweal Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,3673.0,1020.0,756.0,0.0,756,0.74,Off,Off-grid,Diesel,2019,,False,"Coconut Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6271.0,1742.0,1164.0,0.0,1164,0.67,Off,Off-grid,Diesel,2019,,False,"Coen Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,5048.0,1402.0,1029.0,0.0,1029,0.73,Off,Off-grid,Diesel,2019,,False,"Darnley Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3028.0,841.0,627.0,0.0,627,0.75,Off,Off-grid,Diesel,2019,,False,"Dauan Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,25221.0,7006.0,4474.0,0.0,4474,0.64,Off,Off-grid,Diesel,2019,,False,"Doomadgee Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,1008.0,280.0,203.0,444.0,647,0.72,On,NEM,Diesel,2019,,False,"Energy Impact - Bromelton Peak Generation Plant - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,1189.0,330.0,233.0,0.0,233,0.71,On,NEM,Diesel,2019,,False,"Energy Impact - Generation - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,22007.0,6113.0,4282.0,0.0,4282,0.7,Off,Off-grid,Diesel,2019,,False,"Gununa Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,2383.0,662.0,527.0,0.0,527,0.8,Off,Off-grid,Diesel,2019,,False,"Hammond Island, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,3680.0,1022.0,750.0,0.0,750,0.73,Off,Off-grid,Diesel,2019,,False,"Jundah Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,17735.0,4927.0,3427.0,0.0,3427,0.7,Off,Off-grid,Diesel,2019,,False,"Kowanyama Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,7614.0,2115.0,1450.0,0.0,1450,0.69,Off,Off-grid,Diesel,2019,,False,"Kubin Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,9184.0,2551.0,1843.0,0.0,1843,0.72,Off,Off-grid,Diesel,2019,,False,"Lockhart River Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,3897.0,1083.0,807.0,0.0,807,0.75,Off,Off-grid,Diesel,2019,,False,"Mabuig Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,5612.0,1559.0,1066.0,0.0,1066,0.68,Off,Off-grid,Diesel,2019,,False,"Mapoon Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7875.0,2187.0,1454.0,0.0,1454,0.66,Off,Off-grid,Diesel,2019,,False,"Murray Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,27964.0,7768.0,5442.0,0.0,5442,0.7,Off,Off-grid,Diesel,2019,,False,"Palm Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,11442.0,3179.0,2246.0,0.0,2246,0.71,Off,Off-grid,Diesel,2019,,False,"Pormpuraaw, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,5438.0,1511.0,1088.0,0.0,1088,0.72,Off,Off-grid,Diesel,2019,,False,"Sabai Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1490.0,414.0,315.0,0.0,315,0.76,Off,Off-grid,Diesel,2019,,False,"Stephen Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,87610.0,24336.0,16454.0,0.0,16454,0.68,Off,Off-grid,Diesel,2019,,False,"Thursday Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,4700.0,1305.0,946.0,0.0,946,0.72,Off,Off-grid,Diesel,2019,,False,"Warraber Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,15077.0,4188.0,3088.0,0.0,3088,0.74,Off,Off-grid,Diesel,2019,,False,"Wasaga Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4064.0,1129.0,787.0,0.0,787,0.7,Off,Off-grid,Diesel,2019,,False,"Windorah Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,5771.0,1603.0,1066.0,0.0,1066,0.67,Off,Off-grid,Diesel,2019,,False,"Yam Island, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5088.0,1413.0,941.0,0.0,941,0.67,Off,Off-grid,Diesel,2019,,False,"York Island, QLD, Australia",,,,,
EnergyAustralia Holdings Limited,Hallett Power Station,F,SA,71647.0,19902.0,19790.0,1897.0,21687,0.99,On,NEM,Gas,2019,,False,"Hallett Power Station, SA, Australia",,,,,
EnergyAustralia Holdings Limited,Jeeralang Power Station,F,VIC,533473.0,148187.0,110929.0,6636.0,117565,0.75,On,NEM,Gas,2019,,False,"Jeeralang Power Station, VIC, Australia",,,,,
EnergyAustralia Holdings Limited,Mt Piper Power Station,F,NSW,24820121.0,6894478.0,5916404.0,28551.0,5944955,0.86,On,NEM,Black Coal,2019,,False,"Mt Piper Power Station, NSW, Australia",,,,,
EnergyAustralia Holdings Limited,Newport Power Station,F,VIC,2598296.0,721749.0,381551.0,25209.0,406760,0.53,On,NEM,Gas,2019,,False,"Newport Power Station, VIC, Australia",,,,,
EnergyAustralia Holdings Limited,Tallawarra Power Station,F,NSW,3441659.0,956017.0,355272.0,7310.0,362582,0.37,On,NEM,Gas,2019,,False,"Tallawarra Power Station, NSW, Australia",,,,,
EnergyAustralia Holdings Limited,Yallourn Power Station,F,VIC,36478944.0,10133040.0,13302360.0,164842.0,13467202,1.31,On,NEM,Brown Coal,2019,,False,"Yallourn Power Station, VIC, Australia",,,,,
ERM Power Limited,Newgen Neerabup Power Station,F,WA,672822.0,186895.0,112916.0,2920.0,115836,0.6,On,SWIS,Gas,2019,,False,"Newgen Neerabup Power Station, WA, Australia",,,,,
ERM Power Limited,Oakey Power Station,F,QLD,61655.0,17126.0,11734.0,2104.0,13838,0.69,On,NEM,Gas,2019,,False,"Oakey Power Station, QLD, Australia",,,,,
Esperance Power Station Pty Ltd,Esperance Power Station,F,WA,233659.0,64905.0,51930.0,0.0,51930,0.8,Off,Off-grid,Gas,2019,,False,"Esperance Power Station, WA, Australia",,,,,
Essential Energy,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,140.0,39.0,0.0,261.0,261,0.0,On,NEM,Diesel,2019,,False,"Essential Energy Generation Facility - Broken Hill Gas Turbine, NSW, Australia",,,,,
Fengate Exmouth Energy SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90341.0,25095.0,17269.0,0.0,17269,0.69,Off,Off-grid,Gas,2019,,False,"Exmouth Power Station Pty Ltd, WA, Australia",,,,,
Fortescue Metals Group Ltd,Solomon Power Station,F,WA,1043858.0,289961.0,182117.0,0.0,182117,0.63,Off,Off-grid,Gas,2019,,False,"Solomon Power Station, WA, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,647812.0,179948.0,308.0,189.0,497,0.0,On,NEM,Wind,2019,,False,"Crookwell 2 Wind farm, NSW, Australia",,,,,
Goldfields Power Pty Ltd,Parkeston Power Station,F,WA,603059.0,167516.0,99889.0,0.0,99889,0.6,On,SWIS,Gas,2019,,False,"Parkeston Power Station, WA, Australia",,,,,
Hydro Power Pty Limited,Wyangala A,F,NSW,152255.0,42293.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False,"Wyangala A, NSW, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1376709.0,382419.0,0.0,23.0,23,0.0,On,NEM,Hydro,2019,,False,"Bastyan Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,344641.0,95734.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False,"Butlers Gorge Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,826521.0,229589.0,0.0,30.0,30,0.0,On,NEM,Hydro,2019,,False,"Catagunya Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1464015.0,406671.0,0.0,445.0,445,0.0,On,NEM,Hydro,2019,,False,"Cethana Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,318955.0,88599.0,0.0,21.0,21,0.0,On,NEM,Hydro,2019,,False,"Cluny Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,532038.0,147788.0,0.0,44.0,44,0.0,On,NEM,Hydro,2019,,False,"Devils Gate Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,889688.0,247136.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False,"Fisher Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17129.0,4758.0,1955.0,17.0,1972,0.41,Off,Off-grid,Wind,2019,,False,"Flinders Island Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5410792.0,1502998.0,0.0,129.0,129,0.0,On,NEM,Hydro,2019,,False,"Gordon Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2065881.0,573856.0,0.0,350.0,350,0.0,On,NEM,Hydro,2019,,False,"John Butters Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,47005.0,13057.0,4223.0,0.0,4223,0.32,Off,Off-grid,Wind,2019,,False,"King Island Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,296452.0,82348.0,0.0,16.0,16,0.0,On,NEM,Hydro,2019,,False,"Lake Echo Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,29333.0,8148.0,0.0,5.0,5,0.0,On,NEM,Hydro,2019,,False,"Lake Margaret Lower Hydro Power station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,155915.0,43310.0,0.0,2.0,2,0.0,On,NEM,Hydro,2019,,False,"Lake Margaret Upper Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1018208.0,282835.0,0.0,44.0,44,0.0,On,NEM,Hydro,2019,,False,"Lemonthyme Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1615251.0,448681.0,0.0,68.0,68,0.0,On,NEM,Hydro,2019,,False,"Liapootah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1365635.0,379343.0,0.0,35.0,35,0.0,On,NEM,Hydro,2019,,False,"Mackintosh Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,616109.0,171141.0,0.0,21.0,21,0.0,On,NEM,Hydro,2019,,False,"Meadowbank Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,453429.0,125953.0,0.0,19.0,19,0.0,On,NEM,Hydro,2019,,False,"Paloona Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,16533.0,4593.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False,"Parangana Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4749158.0,1319211.0,0.0,1243.0,1243,0.0,On,NEM,Hydro,2019,,False,"Poatina Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3548975.0,985826.0,0.0,1427.0,1427,0.0,On,NEM,Hydro,2019,,False,"Reece Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,159641.0,44345.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False,"Rowallan Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,1740438.0,483455.0,217235.0,1714.0,218949,0.45,On,NEM,Gas,2019,,False,"Tamar Valley Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2310057.0,641683.0,0.0,116.0,116,0.0,On,NEM,Hydro,2019,,False,"Tarraleah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,5745.0,1596.0,0.0,7.0,7,0.0,On,NEM,Hydro,2019,,False,"Tods Corner Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1458511.0,405142.0,0.0,39.0,39,0.0,On,NEM,Hydro,2019,,False,"Trevallyn Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,867017.0,240838.0,0.0,50.0,50,0.0,On,NEM,Hydro,2019,,False,"Tribute Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,2076371.0,576770.0,0.0,142.0,142,0.0,On,NEM,Hydro,2019,,False,"Tungatinah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,921802.0,256056.0,0.0,54.0,54,0.0,On,NEM,Hydro,2019,,False,"Wayatinah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,462497.0,128471.0,0.0,44.0,44,0.0,On,NEM,Hydro,2019,,False,"Wilmot Hydro Power Station, TAS, Australia",,,,,
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Baking Board Solar Farm,F,QLD,62166.0,17268.0,9.0,46.0,55,0.0,On,NEM,Solar,2019,,False,"Baking Board Solar Farm, QLD, Australia",,,,,
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Karratha Solar Power No 1 Pty Ltd,F,WA,7067.0,1963.0,0.0,9.0,9,0.0,On,NWIS,Solar,2019,,False,"Karratha Solar Power No 1 Pty Ltd, WA, Australia",,,,,
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Mount Majura Solar Farm,F,ACT,14863.0,4129.0,0.0,1.0,1,0.0,On,NEM,Solar,2019,,False,"Mount Majura Solar Farm, ACT, Australia",,,,,
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Swan Hill Solar Farm,F,VIC,127432.0,35398.0,2.0,106.0,108,0.0,On,NEM,Solar,2019,,False,"Swan Hill Solar Farm, VIC, Australia",,,,,
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Williamsdale Solar Farm,F,ACT,73956.0,20543.0,2.0,58.0,60,0.0,On,NEM,Solar,2019,,False,"Williamsdale Solar Farm, ACT, Australia",,,,,
Infigen Energy Limited,Alinta Wind Farm,F,WA,1259669.0,349908.0,77.0,565.0,642,0.0,On,SWIS,Wind,2019,,False,"Alinta Wind Farm, WA, Australia",,,,,
Infigen Energy Limited,Bodangora Wind Farm,F,NSW,362610.0,100725.0,53.0,90.0,143,0.0,On,NEM,Wind,2019,,False,"Bodangora Wind Farm, NSW, Australia",,,,,
Infigen Energy Limited,Capital Wind Farm,F,NSW,1328023.0,368895.0,144.0,765.0,909,0.0,On,NEM,Wind,2019,,False,"Capital Wind Farm, NSW, Australia",,,,,
Infigen Energy Limited,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2441318.0,678144.0,103.0,821.0,924,0.0,On,NEM,Wind,2019,,False,"Lake Bonney Stage 1,2 & 3 Wind Farm, SA, Australia",,,,,
Infigen Energy Limited,Smithfield Gas Turbine,F,NSW,9537.0,2649.0,1836.0,127.0,1963,0.69,On,NEM,Gas,2019,,False,"Smithfield Gas Turbine, NSW, Australia",,,,,
